id,title,text_snippet,ground_truth
a440a4a948e702334a8c05e20abde742,"Bengaluru civic body truck driver, thrashed after boy’s death, dies in hospital weeks later: Report","A BBMP garbage truck driver, who was brutally assaulted by a mob after his vehicle fatally knocked down an eight-year-old boy, succumbed to his injuries on Thursday, according to the Sampigehalli police. The driver, identified as 59-year-old Kondaiah, had been under treatment at a hospital since March 29.  According to a Deccan Herald report, the driver, identified as 59-year-old Kondaiah, had been under treatment at a hospital since March 29, th",3
0a6b1cc6421974b4e73ec8ac52eb2d33,"All on Joey Broom, John Clark and Jeffrey Little, Major League Fishing boat crash victims","Officials in Cullman County identified the three men who died in a boating accident on Smith Lake Wednesday. The crash took place as the Major League Fishing tournament was being held. The Alabama Law Enforcement Agency confirmed that Joey Broom, John Clark, and Jeffrey Little were the three men who died. Flint Davis, a pro-bass fisherman, was also involved the accident. Joey Broom (r) died in the Major League Fishing boat crash (X)  ALEA said th",2
e063d7cc84ea321ea336ff2a9839b370,Cab driver dies after mob thrashes him over string of accidents in Ahmedabad,"Ahmedabad, A taxi driver was found dead after allegedly being beaten up by an angry mob as his cab crashed into several vehicles in Ahmedabad city, police said on Wednesday. Cab driver dies after mob thrashes him over string of accidents in Ahmedabad  The incident took place in Juhapura area on Tuesday night, they said, adding the driver was suspected to be inebriated when his vehicle caused a series of accidents.  Know the latest trending news w",3
f42098799a2e5781917b0e86fcd61f25,Three injured in multiple vehicle collision in Lucknow,"Three people got injured after three vehicles collided with each other in an accident that took place on the Lucknow-Sitapur National Highway under BKT and Sairpur police station area of the city on Tuesday. (Pic for representation)  According to police, the accident took place when an SUV driver suddenly applied emergency brakes due to which the car behind it collided with it. A pickup van behind the car also hit the vehicle strongly.  Know the",1
69083a6d81d6c6b12a04d4bfa2ae494d,Pakistan: Truck-coach collision in Khyber Pakhtunkhwa leaves 10 dead and 8 injured,"At least 10 people died, and eight others sustained injuries in a truck-coach collision in Karak, Khyber Pakhtunkhwa, ARY News reported on Tuesday, citing rescue sources. The road accident occurred near Meetha Khel on the Indus Highway. (ANI/representative )  As per details, the road accident occurred near Meetha Khel on the Indus Highway where a passenger coach collided with a truck, resulting in the deaths of ten people and injuries to eight ot",1
49efc070df87cce3c3cebda6b0aed338,One killed after MSRTC hits bike at Hindmata Bridge,"MUMBAI: A 20-year-old pillion rider died, and his friend who was riding their bike was seriously injured, after a Maharashtra State Road Transport Corporation (MSRTC) bus ran over them at Hindmata Bridge early on Sunday. The bus driver was booked for causing death by negligence on Sunday. Mumbai, India. Apr 14, 2025: 20-year-old Mazgaon resident Mohammad Shaikh lost his life after a speeding State transport (ST) bus collided with his bike in the",1
f0f659dd9229440d28067ed27d0d454d,Chinese car owner accepts 15 pancakes as compensation after food cart scratches his Range Rover,"In a heart-warming and unusual turn of events in the northeastern Chinese city of Shenyang, a Range Rover owner chose kindness over conflict after his SUV was accidentally scratched by a breakfast cart. Instead of demanding full monetary compensation, he settled the matter with just 15 egg pancakes, according to a report by the South China Morning Post. A man in China forgave a breakfast cart owner for scratching his luxury car, accepting 15 egg",3
69114528219760d1fca17ea3e47f60b4,What caused the Dominican Republic nightclub's roof collapse that killed 200? Experts weigh in,"The sudden collapse of the roof at the Jet Set nightclub in the Dominican Republic, which tragically killed more than 200 people during a concert, has left the country searching for answers. More than 300 rescuers, aided by sniffer dogs, had worked tirelessly since disaster struck early Tuesday.(AFP)  More than 300 rescuers, aided by sniffer dogs, had worked tirelessly since disaster struck early Tuesday to pull survivors from the rubble of the c",2
c4491879a17ffcd12e474b69f49b4dd5,Death toll in Dominican nightclub roof collapse rises to 79,"Rescuers raced to find survivors Tuesday among the rubble of a Dominican Republic nightclub where at least 79 people, including a former Major League Baseball star, were killed when the roof collapsed. Personnel from civil defense and firefighters work at the Jet Set nightclub following the collapse of its roof in Santo Domingo on April 8, 2025.(AFP)  Renowned Dominican merengue singer Rubby Perez, who was on stage at the popular Jet Set nightclu",2
3ceec01252ccd396502f47e39db01da3,"Bengaluru girl, 9, dies after father’s tractor overturns and falls into lake, sister injured: Report","A routine ride home turned tragic for a family in East Bengaluru’s Whitefield area when a tractor flipped and fell into a lake, killing a nine-year-old girl and injuring her younger sister and father. The incident occurred on the banks of the Pattanadur Agrahara lake. (Representational Image)(Shutterstock)  According to a report by Deccan Herald, the incident occurred on the banks of the Pattanadur Agrahara lake when the tractor, allegedly being",1
c9233a1cd12dfd8d4b74959ea98d5fb3,Two students killed in bike crash at Paud Phata flyover,"A tragic accident at the Swatantryaveer Savarkar flyover near Paud Phata in Kothurd claimed the lives of two management college students when their speeding two-wheeler crashed into the bridge’s railing at around 3:15 am on Monday. Police investigation revealed that both deceased were not wearing helmets. (REPRESENTATIVE PHOTO)  The deceased have been identified as Sarvesh Gopal Patil (20) and Pushkar Sudhakar Choudhary (19), both residents of Tu",1
1ed183384614243c76fc1bd275f3c56b,Panjab University scholar among 3 killed in late-night Mohali crash,"A Panjab University scholar and his two friends, including a woman, were killed after their speeding Maruti Ertiga met with an accident near Boothgarh light-point on Siswan road in Mohali district on Sunday night. The mangled remains of the Maruti Suzuki Ertiga that met with an accident near Boothgarh light point on Siswan road in Mohali on Sunday night. (HT Photo)  Police said the impact of the crash, which took place around 10.30 pm, left the s",1
e235981d5b8808a2971bed8a8ed9cda7,Woman dies after being run over by JCB at Thane dumping ground,"Thane: A 48-year-old woman died after being struck by a JCB machine while collecting waste at the CP Talav dumping ground in Wagle Estate, Thane, on Sunday. The victim, identified as Rajshree Balu Jadhav, was a resident of Jay Bhim Nagar, CP Talav Road. Woman dies after being run over by JCB at Thane dumping ground  The accident triggered panic among bystanders, who rushed to her aid. Police and civic officials promptly arrived at the scene upon",2
1849b7cf374e2065e5f393eaef0c05ee,Noida police explains why it delayed adding Lamborghini crash driver's name to FIR,"Noida police has registered an FIR and arrested Deepak, the driver of the Lamborghini that hit two labourers resting on a footpath near an under-construction building in Sector 94 on Sunday. The Lamborghini car that hit two labourers, causing them serious injuries, near Noida Sector 94, Monday, March 31, 2025. (PTI)  Deepak, a resident of Ajmer, was driving a Lamborghini registered in Puducherry. The police have also seized the luxury vehicle as",1
f622ede7dcd39ea9a5b6b8346998f511,Was Noida Lamborghini speeding at 300 kmph? What initial investigation found in car crash,"One of the labourers injured in a Lamborghini car crash in Noida Sector 94 reportedly claimed that the luxury vehicle was overspeeding. Two labourers from Chhattisgarh were injured in the crash and have been admitted to a nearby hospital and are said to be out of danger. They have suffered a fracture in their legs, police said. People gather around a Lamborghini car after it allegedly hit people in Noida on Sunday. (PTI)  Citing the police, Repub",1
f5e6d014d4bab608b77cb2b39c679306,"3 Gujarat policemen killed, cop injured in Haryana road accident","Rohtak/Bathinda: Three Gujarat Police personnel were killed and an assistant sub-inspector was injured when their SUV collided with another vehicle on the Dabwali-Chautala road in Sirsa district on Wednesday, police said. Three Gujarat Police personnel were killed and a cop was injured when their SUV collided with a vehicle on the Dabwali-Chautala road in Sirsa district on Wednesday. (HT Photo)  The victims were identified as assistant prosecutio",1
e6817c077ebb70ea88cd841a9b35db20,Delivery person killed by car driving on on wrong side of the road in LBS Road,"MUMBAI: A 21-year-old delivery person was killed in an accident after a car speeding on the wrong side on LBS Road collided against him on Sunday. The accused driver, Siddharth Gorakh Banpatte, was arrested on Sunday for causing death due to rash and negligent driving. The damaged scooter which Prince Arjun Chaudhar, the deceased, was driving  The deceased is identified as Prince Arjun Chaudhary. Prince lived with his brother Premprakash Chaudhar",1
1cbcc273c6c623b862c9b4688e4e6e3d,"Thane govt official drowns at Raigad beach, accidental death report filed","A 37-year-old district administration employee of Maharashtra's Thane drowned during a picnic at a beach in Raigad on Sunday, March 24. Her colleagues promptly informed a rescue team on the beach, who helped her escape from the water and administered CPR to er. However, she passed away before reaching the hospital.(Representative image/ Pexel)  Pallavi Sarode, served as an assistant revenue officer and personal assistant to collector Ashok Shinga",2
1e2dd5b63f83d93d2af4bd909289f2f4,"1 dead, another injured as 100-feet chariot falls during festival in Bengaluru's Anekal","A tragic incident occurred during a festival in Anekal, Bengaluru rural, when a 100-feet chariot fell, resulting in one fatality and leaving another person injured, police said on Saturday. Further investigation into the incident are underway. (Representative Image/Shutterstock)  The incident took place around 6 pm on Saturday, as reported by CK Baba, Superintendent of Police (SP), Bengaluru Rural.  Know the latest trending news with HT. Read det",2
31c32a6f89e77d4f1996b2d7f0293a19,Telangana DSP killed as speeding bus runs over him in Rangareddy,"A Deputy Superintendent of Police (DSP) was killed in the early hours of Saturday after being hit by a speeding bus in the Hayathnagar area of Telangana's Rangareddy district. The accident took place near a Hanuman temple in Laxma Reddy Pallem of the Rangareddy district. (File Image/Representative)  Police said that the accident took place around 4:40 am near a Hanuman temple in Laxma Reddy Pallem when the top cop was out for a morning walk, a ne",1
90cb95461352dd7a12bd9a7d0bb30e89,Chandigarh: Porsche driver charged with culpable homicide,"The UT police have added Section 105 (culpable homicide not amounting to murder) of the BNS against the Porsche driver who rammed the car into a man and two women on scooters, resulting in the death of the man. After the enquiry it came to light that the accident happened when the driver was attempting to overtake at high-speed on a single-lane road, leading to collision. (HT Photo)  The accident took place on the road dividing Sector 4 and 9 on",1
fb0ebb6d29fcaeccdbc295a24bd74c37,Vadodara car crash accused seen drinking from bottle minutes before accident,"Three days after a tragic car accident in Vadodara claimed the life of a woman and left four others seriously injured, CCTV footage has surfaced, shedding light on the moments leading up to the incident. The accused, 20-year-old law student Rakshit Chaurasia, was caught on camera along with his friend Pranshu at the residence of another friend before the crash. Rakshit Chaurasia, a 20-year-old law student, was arrested by police after the Vadodar",1
5030b61b8013d313fe449794bc59859d,"10 IIT students injured as vehicle falls into gorge in Sikkim, condition of three serious","Ten students of IIT (ISM) Dhanbad were injured after their vehicle plunged into a 100-foot-deep gorge in Sikkim's Mangan district, police said on Sunday. As per police, the accident happened near Pakshep in Forest Dara around 9:30 pm on Saturday when the students were travelling from Lachung to Gangtok. (Representative image)  The accident happened near Pakshep in Forest Dara around 9:30 pm on Saturday when the students were travelling from Lachu",1
ddbc781254783a499c7bf9b5eca1dfee,"Jodhpur: Former BJP MLA’s son dies in high-speed car crash, friend hurt","Jodhpur: The 26-year-old son of former Barmer district president of Bharatiya Janata Party (BJP), Jalam Singh Rawalot, was killed on Friday night after his car met with an accident near the Nahar circle on Pal Road in Rajasthan’s Jodhpur, police said. The car that was heading towards Chopasni in Rajasthan was severely damaged due to the collision (Pic for representational purpose only)  Also Read: Dehradun hit-and-run: 4 labourers crushed to deat",1
628a9b7b39390681ce6c47e68bd14b31,"Vadodara car crash: Accused Rakshit Chaurasia denies drunk driving, claims ‘lost control due to potholes’","Vadodara car crash: Rakshit Ravish Chaurasia, the 23-year-old man who allegedly crashed a car into multiple vehicles in Gujarat’s Vadodara, killing a woman and leaving four others injured, claimed on Friday that he was not drunk at the time of the incident late Thursday night. Vadodara car crash: Rakshit Chaurasia told the media that he was not drunk at the time of the incident. (ANI)  The accident occurred around 12.30am near Muktanand cross roa",1
4de0ed9eed7369bc8536e5b1cb59733f,"Woman killed, four injured as law student rams car into two-wheelers in Vadodara","Vadodara, A woman was killed on the spot and four others sustained injuries when a speeding car driven by a 20-year-old law student crashed into their two-wheelers in Gujarat’s Vadodara city in the early hours of Friday, police said. Woman killed, four injured as law student rams car into two-wheelers in Vadodara  The accident occurred around 12.30 am near Muktanand cross roads in the Karelibaug area following which the driver, Rakshit Chaurasiya",1
a1c3a1ff8566ffb720704a95de9b2992,"Leaning out of moving train for photos, 35-year-old tourist sustain critical injuries","A Chinese tourist in Sri Lanka was critically injured after she leaned out of a moving train to take photos and hit her head against a tunnel wall. The incident took place on March 9 on the Nanu Oya–Badulla route, reported the South China Morning Post. The incident took place in Sri Lanka on March 9.(Representational Image/Pexel)  The 35-year-old woman sustained serious head and leg injuries and was rushed to Haputale Regional Hospital before bei",2
bdfbdafeefd139d0c686fb4243f31090,"Three killed, three Injured in head-on collision of bikes in Shahjahanpur","A major accident took place late Wednesday night near the toll plaza near Mahanandpur village on the Puwanya-Sindhauli road in Shahjahanpur district, where two motorcycles collided head-on. The crash claimed the lives of three young men, including a D-Pharma student, while three others, including a woman and her four-year-old daughter, sustained serious injuries. (Pic for representation)  According to police, one of the motorcycles was being ridd",1
5324c2018eabbd0f1e4c0a4da1348312,6 injured in road crash involving 3 vehicles in Thane,"Thane, Six persons, including a toddler, were injured in an accident involving three vehicles in Thane city of Maharashtra in the wee hours of Sunday, officials said. 6 injured in road crash involving 3 vehicles in Thane  The incident took place at 1.26 am at Cadbury junction bridge on the Eastern Express Highway, which is also the Mumbai-Nashik route, Thane Municipal Corporation's disaster management cell chief Yasin Tadvi said.  Know the latest",1
cd72d496056d7b1fce4184ce6f14e694,"Three dead, 20 injured in bus-lorry collision in Andhra Pradesh's Eluru","At least three people died, and 20 others were injured after a private travel bus collided with a lorry and overturned near Chodimellu village in Eluru. The accident occurred in the early hours of Thursday, officials confirmed. The bus, which was traveling from Hyderabad to Kakinada, reportedly lost control due to overspeeding.(Representational photo)  The bus, which was traveling from Hyderabad to Kakinada, reportedly lost control due to overspe",1
e679a550455b87620a4b95fa46233c60,3 killed as three lorries crash in Chitradurga,"Three people died on Wednesday in a crash between tree lorries on the outskirts of Chitradurga, police said. 3 killed as three lorries crash in Chitradurga  “The accident occurred at around 5.30 am on NH-4, just outside Chitradurga. A lorry transporting paddy from Chitradurga to Davanagere was parked beside the road due to a burst tire. The driver and cleaner of the parked lorry were attempting to change the tire when a lorry carrying LPG cylinde",1
25c51d013a746e2049bed3008077370f,"Car rams barricade at Singhu border, 1 dead","A 35-year-old man, who had gone to Indira Gandhi International (IGI) airport to pick up his mother and was travelling with her to their hometown of Jalandhar in Punjab, was killed in a freak accident near Singhu – the border between the Capital and Haryana -- after a tyre of the car they were travelling in burst, causing the driver to veer into a cement jersey barricade, police said on Thursday. Police registered a case under section 281 (rash dr",1
ac44b7754df79f9210332edef4a805ca,"California judge charged with murder of wife, testifies ‘it was an accident’","A Southern California judge charged with the murder of his wife took the stand Monday to testify in his own defense, telling the courtroom he accidentally shot her with the gun he carried in an ankle holster. A judge from Southern California who is accused of killing his wife spoke in his own defence on Monday, claiming that he unintentionally shot her with the revolver he was carrying in an ankle holster.(AP)  Orange County Superior Court Judge",3
77beec206c016ad024977627e8ef3f50,"Rajasthan: 5-year-old boy, who fell into borewell in Jhalawar, dies","The five-year-old boy who fell into a borewell in the Jhalawar district of Rajasthan on Sunday and was stuck at 32-feet depth was brought out dead on early Monday morning after around 16-hour-long operation by the NDRF and SDRF. After an approximately 16-hour operation, the five-year-old kid who fell down a borewell in the Jhalawar region of Rajasthan on Sunday and became trapped at a depth of 32 feet was pulled out dead early on Monday morning.(",2
615618ad1e4d77e9682b8cf295bf4afc,"MP: Six people from Karnataka, returning from Mahakumbh, killed in road accident","Six devotees from Karnataka were killed when their car hit the divider and rammed into a bus in Jabalpur district of Madhya Pradesh on Monday morning. The deceased were returning from Prayagraj after attending the Mahakumbh. Representational image.  “On Monday morning, eight people from Karnataka were returning from Prayagraj after attending Mahakumbh when they met with an accident in Pehrawa area of Jabalpur. Six died on the spot while two were",1
a8eadefc5346ba7f8b56887528cbdd0d,Kharar man killed in truck-scooter collision in Mohali,"A 50-year-old scooterist was mowed down by a speeding truck in Balongi on Friday afternoon. Mohali police arrested the accused truck driver, Maan Singh, who hails from Rajasthan. (iStock)  Police have identified the victim as Vishal Sharma, a resident of Sector 127, Kharar. According to police, Sharma was returning from Chandigarh after purchasing tiles for his house, accompanied by his acquaintances Rajinder Singh and Sumit Arora. The trio resid",1
373c8ca7e19028d3d3ff589f4fc6519d,18-month-old child killed by speeding car being driven by 15-year-old in Delhi,"An 18-month-old child died allegedly after a speeding car being driven by a 15-year-old-boy hit him at Mukhmelpur village in Alipur in outer Delhi on Saturday morning, police said. The child was rushed to Satyawadi Raja Harish Chandra hospital by his uncle but was declared brought dead. (Representational photo)(Getty Images/iStockphoto)  The teenager attempted to flee the spot but was caught by locals and handed over to the police. Deputy commiss",1
832da80071ddc5a9afdc55d7cb157d16,4 Bengal residents killed in Dhanbad car crash en route to Maha Kumbh in Prayagraj,"Four people from West Bengal on the way to Maha Kumbh in UP's Prayagraj were killed in Jharkhand's Dhanbad district in the early hours of Saturday as their car rammed into a truck parked on the roadside, police said. Early on Saturday morning, four West Bengalis travelling to Maha Kumbh in Prayagraj, Uttar Pradesh, were murdered after their vehicle collided with a truck stopped on the side of the road in Jharkhand's Dhanbad district, according to",1
73c41228cc01a50222c9351a70863627,Cop probing accident on tracks hit by a train,"THANE: A Government Railway Police (GRP) sub-inspector from Kalyan was critically injured near Khardi on Friday morning while conducting panchnama of a woman who had fallen from a moving train at midnight. The officer, PSI Kailash Garje, sustained multiple fractures from the collision. Cop probing accident on tracks hit by a train  According to officials, Garje was preparing a panchnama of the accident when the collision occurred. “He was focused",2
67debdf75864c0b2749e4df4df5e0187,Seven killed in 2 road mishaps in Tarn Taran,"Seven persons were killed in two separate road mishaps in Tarn Taran district. Seven persons, including a couple, were killed in two separate road mishaps in Tarn Taran district. (Representational image)  Three of a family died in an accident on the Tarn Taran-Patti road near Lahuka village on Tuesday when the official vehicle of the SDM, Patti, rammed into their bike.  Know the latest trending news with HT. Read detailed articles here  The decea",1
982f111c8e53c4f078d84f7aede52b85,Maharashtra: 3 injured after SUV rams into victims in Thane housing complex,"Three persons were injured after an SUV rammed into them in a housing complex in Maharashtra's Thane district on Tuesday, police said. On Tuesday, an SUV struck three people at a housing complex in the Thane region of Maharashtra, causing injuries.(PTI/representative )  A video of the incident that took place in the Kashimira area in the morning has surfaced on social media.  Know the latest trending news with HT. Read detailed articles here  An",1
8000f939aba2429e87355cb617462e36,"Crash, fireball, flip: New video shows Delta Airlines' eventful landing","A Delta Airlines jet carrying 80 people, including 76 passengers and four crew members, was involved in a dramatic crash landing at Toronto's Pearson Airport on Monday afternoon. The plane, a Mitsubishi CRJ-900LR, flipped onto its roof while attempting to land at around 2.15 pm. All passengers survived, though 18 were hospitalized with minor injuries, according to airport officials. An aircraft from Delta Airlines sits upside down on the tarmac a",2
5459cfa0a389f7e0dc5dd16993c17eca,"Rajasthan: 5 dead, 3 injured in road accident while returning from Maha Kumbh Mela","Five people returning from the Maha Kumbh mela died and three got injured when their car rammed into a truck in Rajasthan's Dausa district on Tuesday, police said. In Rajasthan's Dausa district on Tuesday, a car crashed into a truck, killing five people and injuring three more who were returning from the Maha Kumbh mela, according to authorities.(Getty images/representative )  The accident happened on Dausa bypass. Five of the six people, all res",1
30bd397f757032e9400610ba70d15706,UP: 4 members of family killed in Etah district road accident,"Four members of a family, including two children, were killed and five injured when their car fell into a canal near Jarera village, a police official said on Friday, According to a police officer on Friday, a family's automobile crashed into a canal close to Jarera hamlet, killing four of them—two of them children—and injuring five more.(Hindustan Times/representative )  The accident took place on Thursday night when the family was returning to",1
863f842b952ef0642d602042bb4e79a7,"3 women labourers, toddler killed as dumper truck falls on them in Gujarat's Banaskantha","Three women labourers and a toddler were crushed to death when a dumper truck carrying sand overturned and fell on them in Gujarat's Banaskantha district, police said on Sunday. The accident site in Gujarat's Banaskantha where a dumper truck overturned, leaving four persons dead.(PTI)  The incident occurred at Khengarpura village in the district on Saturday evening when a group of labourers was engaged in road construction work, they said.  Know",1
1083cbda51b84816ade0c8726daf1524,"44-yr-old Bicyclist hit by car on Gurugram road, dies","Gurugram: A 44-year-old bicyclist was killed while standing along Hamilton Court road in Sector 28, Gurugram after he was allegedly hit by a Mahindra Thar, police said on Saturday. The victim worked as a chauffeur for the CEO of a leading telecom firm who lived in Sector 30. After the day’s work, he was returning on bicycle when the accident occurred. (Representational image)  The incident took place on Friday at about 9pm as the victim, Rajkumar",1
3263f2cd8866a414458397ec9b081ce4,Indian-origin executive gets 25-year-jail term for drunk driving crash in New York that killed 2 teens,"A 36-year-old Indian-origin construction executive has been sentenced to up to 25 years for driving at 150 kmph while drunk and high on cocaine resulting in a crash that killed two teenagers in the US, according to media reports. A 36-year-old construction executive of Indian descent was given a term of up to 25 years in prison for driving at 150 kmph while intoxicated and under the influence of cocaine, which caused a collision that claimed the",1
00a965618baac7f417e07bc96d643a0f,Recent aviation disasters cause fears about the safety of flying,"The spate of recent aviation disasters and close calls have people worried about the safety of flying. People are wondering whether their flight is safe.(Pexels)  The midair collision that killed 67 near Washington, the fiery plane crash in Philadelphia and now a missing plane in Alaska are only the most high-profile disasters. There was also a Japan Airlines plane that clipped a parked Delta plane while it was taxiing at the Seattle airport earl",3
68469a641d95f3a49c7b5f92ba1fa33c,Biker crushed to death as truck topples over on Gurugram road,"A 38-year-old motorcyclist was crushed to death when a speeding container truck toppled over him at a sharp bend on the Sohna-Tauru Road on Thursday afternoon, police said, adding that the truck driver fled from the scene after the crash. Commuters alerted the police control room, and an emergency response vehicle was dispatched to the scene, officers aware of the case said (HT Photo)  According to investigators, the incident took place around 12",1
d44e57b1378096251b027ec5ec08f2c7,Six killed in two separate truck accidents in Madhya Pradesh,"Six persons were killed in two separate accidents involving trucks in Madhya Pradesh's Umaria and Bhind districts on Thursday, police said. Around 7.30 am, two speeding trucks collided in Umaria, killing three ladies and one man and injuring another.(PTI/representative)  In Umaria, three women and a man were killed and another person was injured in a collision between two speeding trucks at around 7.30 am, an official said.  Know the latest trend",1
bd157a2709013e206f3037b518569eee,"Chhattisgarh: 3 teens skip school for tractor joyride, killed in accident","Three minor boys were killed and another was injured when a tractor on which they were riding after skipping school overturned in Chhattisgarh's Dhamtari district, police said on Thursday. While three of the teenagers got trapped under the tractor and died on the spot, another boy sustained serious injuries.(Getty Images/representative)  The accident took place on Wednesday near Charra village under Kurud police station limits, a police official",1
2a7656cf1d832de0644091dc176959dc,"Tesla tragedy: Woman killed as car flips, goes up in flames in Manhattan","A woman driver was reportedly pronounced dead at the scene after she and her passenger were ejected from a Tesla vehicle on the FDR Drive in Manhattan, NYC. The cause of the crash has yet to be revealed. A female driver was killed after a Tesla flipped and caught flames in Manhattan on early Tuesday morning.(New York Post)  Per several US media reports, the unimaginable tragedy occurred early Tuesday as the car struck a guardrail and flipped on t",1
5de1aa86654ea9a0ab7493c3c4e307b0,Navi Mumbai: 45-year-old man killed by 2 riders in road rage,"A 45-year-old man was attacked and killed by two unidentified two-wheeler riders in a road rage incident in Navi Mumbai, police said on Tuesday. In a road rage incident in Navi Mumbai, two unidentified two-wheeler riders assaulted and murdered a 45-year-old man.(Hindustan Times/representative)  The police have registered a murder case in connection with the attack that occurred in Kharghar on Sunday night, an official said.  Know the latest trend",3
42d81a86ed9d911633d3391fd932b492,"Five pilgrims, travelling to Dwarka, killed as bus falls into gorge in Gujarat","Five persons were killed and 17 others suffered grievous injuries after a private bus carrying pilgrims fell into a deep gorge in Gujarat's Dang district early Sunday morning, police said. The bus, carrying 48 pilgrims, fell at a depth of about 35 feet into the gorge.(Representational image)  The accident occurred at around 4.15 am when the driver of the bus lost control over the wheels near the Saputara hill station, in-charge Superintendent of",1
db43d7361c3ad7746c7778435b8fa9da,Maha Kumbh: 10 injured after van carrying devotees overturns in UP's Barabanki,"Ten people were injured when a pick-up van carrying devotees returning from Prayagraj Maha Kumbh overturned in the Safdarganj area here, police said on Saturday. A pick-up van transporting devotees returning from Prayagraj Maha Kumbh crashed in the Safdarganj district here on Saturday, injuring ten persons, according to police.(Hindustan Times/representative)  According to police, the vehicle went out of control and turned on its head near Maulab",1
77dbc2096f7e8af83b4c49fe0ba28964,"1 dead, 11 missing as cruiser plunges into Bhakra canal in Haryana's Fatehabad","One person was killed while 11 others were swept away after a Force Motors Cruiser carrying 14 passengers plunged into the Bhakra canal in Haryana's Fatehabad district, police said on Saturday. According to authorities on Saturday, a Force Motors Cruiser carrying 14 people crashed into the Bhakra canal in the Fatehabad district of Haryana, killing one person and sweeping 11 others away.(Hindustan Times/Sakib Ali/representative)  A man and an 11-y",1
fb291742785ddaf2102b58783d1f7b22,12 die as pick-up van collides with truck in Punjab’s Ferozepur,"At least 12 people were killed when a pick-up van and a Canter truck collided in Ferozepur on Friday morning. Police said the pick-up was ferrying labourers from Guru Har Sahai, a sub-division in Ferozepur district, to Jalalabad in neighbouring Fazilka district when the accident took place. (HT File)  Police said the pick-up was ferrying labourers from Guru Har Sahai, a sub-division in Ferozepur district, to Jalalabad in neighbouring Fazilka dist",1
c5eab43e63b6ec757052c6b184be33ae,"Republic Day function turns tragic in Odisha as pick-up van overturns killing a student, 20 others injured in mishap","A class 10 student died and 20 others were injured as a pick-up van that was taking them to a Republic Day function overturned in Odisha's Cuttack district on Sunday, police said. As per the police, the deceased has been identified as Soumya Ranjan Behera, a student of Class 10. (Representative image/Getty image)  The incident happened near Anshupa Lake when students of Malaviharapur High School were on the way to the Saranda Parade Ground after",1
114bb951c57e6cedb6b1b9d04cb893c8,Man hit by car on MG Road dies; driver on the run,"Gurugram: A 34-year-old man was killed while crossing MG Road on Thursday evening after being allegedly hit by an unidentified speeding car, police said on Saturday. A 34-year-old man was killed while crossing MG Road in Gurugram on Thursday evening. (FILE PHOTO)  Police identified the victim as Nazmul Haq, originally from South Dinajpur, West Bengal, residing in a rented accommodation at Nathupur in DLF Phase-III. He worked as a painter in Gurug",1
f86c87e7675fdcc13b73a11c609fda73,Man miraculously escapes unscathed after getting trapped between two buses. Video,"A terrifying incident has left netizens stunned after a man narrowly escaped being crushed between two buses. According to Times Now, the event occurred in Tamil Nadu and was captured on video, which has since gone viral on social media. A man in Tamil Nadu had a miraculous escape after being trapped between two buses. (X/@Venkatesh_G1324)  (Also read: Man survives crash with miraculous landing on pickup truck bonnet after hitting divider. Video)",1
bfe2ecd9223483d6255733c603805ff5,Angelina Jolie and Brad Pitt's son Pax met with another e-bike crash after six months,"Pax Jolie-Pitt, the 21-year-old son of Angelina Jolie and Brad Pitt, has crashed his e-bike with a car after riding hands-free just six months after a similar accident sent him to the ICU with a head injury. Pax Jolie-Pitt, 21, crashed his e-bike in Hollywood after riding hands-free.(Dimitrios Kambouris/Getty)  Pax was riding his purple-and-black electric bike through Hollywood during Friday morning before he struck a white hatchback. Pax was wea",1
7b3c22ca92483e29eef07ad67a4e3ea2,"Bihar: Truck driver, one other killed after vehicle catches fire","A truck driver and his helper were burnt alive on Friday when the vehicle inside which they had fallen asleep after parking it on the roadside caught fire in Bhojpur district, a senior police officer said. The driver, Bhim Singh (56), and his helper Vikas Kumar (20), both local residents, were charred to death.(Hindustan Times/representative )  The incident took place in Koilwar police station area, where the 18-wheeler trailer went up in flames",2
49a1439a9eb89a7bd0e32aaa73da6e96,"Pushpak Express mishap: ‘Mother told me to jump, couldn’t as I was scared’","A journey that began with routine expectations turned into a nightmare for passengers aboard the Pushpak Express. The train that left the Lucknow junction around 9:40 pm on Tuesday was caught in chaos as rumours of a fire led to panic, screams, and a scramble for safety. Officials at the site where 12 passengers of Pushpak Express were hit by Karnataka Express, at Pachora in Jalgaon on Wednesday. (ANI)  At least 12 passengers were killed on Wedne",2
82092db153e1780ccb77ca3368ec162e,"Jalgaon accident: 12 passengers jump out fearing fire, run over by another train","Train accident today: At least 12 people were killed after they being hit by the Bengaluru Express in Maharashtra’s Jalgaon district, railway officials said. The catastrophic train accident occured near the Paranda railway station at 4.19 pm on Wednesday. Train accident today: Pushpak express was travelling from Lucknow to Mumbai when the accident occured.(ANI)  According to railway officials, the tragedy unfolded when passengers aboard the Pushp",2
9905e783a1be205ca017d88a3c1b5e6a,Shocking CCTV video shows car plummeting from first floor of Pune apartment,"A shocking incident occurred in Viman Nagar on Sunday morning when a car fell from the first-floor parking lot of the Shubh Gateway Apartment. A viral video, recorded by a CCTV camera, captured the dramatic moment when the vehicle slid backwards and plunged to the ground after a portion of the parking structure collapsed. The incident was captured by a CCTV camera.  The footage, which has been widely circulated online, begins with a white car ent",1
