id,title,text,date,source,classification
48d856df73d76812073333ce48ec11af,Angelina Jolie and Brad Pitt's son Pax met with another e-bike crash after six months,"Pax Jolie-Pitt, the 21-year-old son of Angelina Jolie and Brad Pitt, has crashed his e-bike with a car after riding hands-free just six months after a similar accident sent him to the ICU with a head injury. Pax Jolie-Pitt, 21, crashed his e-bike in Hollywood after riding hands-free.(Dimitrios Kambouris/Getty)

Pax was riding his purple-and-black electric bike through Hollywood during Friday morning before he struck a white hatchback. Pax was wearing a motorcycle helmet and dressed in a mauve hoodie, dark slacks, and white sneakers as seen in the video posted by TMZ.

Know the latest trending news with HT. Read detailed articles here

Pax has frequently been seen riding his $3,000 Talaria Sting R MX4 e-bike around Los Angeles, often without wearing a helmet, although California law mandates helmet use for riders under 18.

ALSO READ| Angelina Jolie and Brad Pitt's son, Pax, crashed his Tesla before bike accident, leading to ICU stay: Report

Win prizes worth upto ₹ 5000! View T&C Back Q. What is your opinion about nepotism in the film industry? It's okay, everyone has connections It's not fair as it limits opportunities for others Not sure Please wait a moment.

‘Hands-Free’ riding blamed for Pax’s e-bike crash

Following the crash, the e-bike sustained damage, with one of the wheels unable to roll straight. Pax was seen inspecting the damage and struggling to move the bike.

After the accident Pax seemed uninjured and did not show signs of pain during his post-accident movements. He spoke with the car’s male driver and female passenger before exchanging phone numbers and parting ways. Witnesses also noted that Pax had been riding hands-free before the crash, even resting his gloved hands in his lap.

Pax’s earlier July e-bike crash was far more serious, leaving him with cuts on his face and requiring an arm cast. The accident, which occurred on July 29 in Los Angeles, caused Pax to suffer “complex trauma.” TMZ reported that Angelina Jolie remained by his side at the hospital after the incident.

A source revealed that witnesses initially thought Pax had died when he lay motionless on the ground. He regained consciousness when paramedics arrived. At the time, he wasn’t wearing a helmet.

ALSO READ| Angelina Jolie surely ‘devastated’ over Maria's Oscars snub as 'Hollywood is team Brad Pitt'

Just two months earlier the July crash, he totalled his Tesla after driving into a box truck near RED Studios in Hollywood. While he escaped injury and officers confirmed he wasn’t under the influence.

“His friends are concerned about him,” a source told TMZ. “He’s being reckless. They’re worried … Pax is a troubled kid, and Angelina is doing her best to help him.”",2025-01-25T11:35:14+05:30,Times of India,1
5772b78ab2660eb981242c661ed0e3ca,"Bihar: Truck driver, one other killed after vehicle catches fire","A truck driver and his helper were burnt alive on Friday when the vehicle inside which they had fallen asleep after parking it on the roadside caught fire in Bhojpur district, a senior police officer said. The driver, Bhim Singh (56), and his helper Vikas Kumar (20), both local residents, were charred to death.(Hindustan Times/representative )

The incident took place in Koilwar police station area, where the 18-wheeler trailer went up in flames in the early hours, SP Raj said.

Know the latest trending news with HT. Read detailed articles here

The driver, Bhim Singh (56), and his helper Vikas Kumar (20), both local residents, were charred to death, he said.

Also read: 10 killed, 15 injured as truck overturns in Uttara Kannada

The duo had returned from West Champaran district late on Thursday and decided to leave for their respective places in the morning.

However, the truck, which they had locked from inside, caught fire apparently caused by a short circuit, the officer said.

The bodies have been sent for post-mortem and further investigation is underway, the SP added.",2025-01-24T18:05:48+05:30,Times of India,1
633564fc804b394edf1c50f796c8f4ec,"Pushpak Express mishap: ‘Mother told me to jump, couldn’t as I was scared’","A journey that began with routine expectations turned into a nightmare for passengers aboard the Pushpak Express. The train that left the Lucknow junction around 9:40 pm on Tuesday was caught in chaos as rumours of a fire led to panic, screams, and a scramble for safety. Officials at the site where 12 passengers of Pushpak Express were hit by Karnataka Express, at Pachora in Jalgaon on Wednesday. (ANI)

At least 12 passengers were killed on Wednesday evening when they jumped from their train in panic due to a `fire incident’, only to be run over by another train on the adjacent tracks in North Maharashtra’s Jalgaon district, officials said.

Know the latest trending news with HT. Read detailed articles here

Pooja Singh, a 19-year-old from Lucknow who studies in Pune, was on the train with her mother when the mishap occurred. “I was travelling with my mother in the Pushpak Express. We were sleeping when people began screaming. Someone said that the train had caught fire. My mother took me near a door and told me to jump, but I was scared and couldn’t. My heart sank as I saw passengers standing on the track getting hit by another train. All this happened so quickly that I could not understand anything.”

Suresh Gupta, who lives in Lucknow’s Chowk area, was heading to Mumbai for business. Recounting the horror, he said: “Someone inside my coach shouted that there was a fire. I also panicked after seeing smoke. People started running here and there. Some people immediately pulled the chain and opened the doors of the coach. In a panic, passengers started jumping from the train.”

Suresh said he decided to stay on the train, and that it was difficult to understand whether the smoke was due to the braking or from fire.

Rajiv Sharma, from Gomti Nagar in the city, said, “I was near a door of sleeper coach when people started screaming saying that the train had caught fire. Then someone pulled the chains. As the train slowed down, people began jumping off... I saw another train coming on the other track and shouted for people to move away. But no one listened.”

Shamim Ahmed of Bahraich, who was travelling with his brother Anees, said the Pushpak Express was moving at a high speed when people felt a strong jolt. “Some passengers fell down from their berths. We were in the reserved coach, so we did not understand what had happened. If people were patient, the accident would not have happened,” he added. The brothers were speaking to this reporter from a relief camp set up by the Army at the accident site.

Anees said: “The loco pilot applied the brakes sharply. Only after this people panicked. No one knew what had happened. People were just nervous.”

Shoaib, who was travelling in the same coach with Shamim and Anees and is a resident of Gonda, said, “There were six members of my family with me. All of us were going to Mumbai. Our train had reached Jalgaon, and everyone was sitting comfortably. As soon as the train stopped, there was a commotion.”

Meanwhile, Uttar Pradesh chief minister Yogi Adityanath has expressed grief over the deaths in the train accident. “Pushpak train accident is extremely sad and heartbreaking. The injured in the accident should be given proper treatment,” the CM said.

Meanwhile, North Eastern Railways (NER) has set up a helpline at the Lucknow Junction. It can be reached at 8957409292.

Named after the mythological flying chariot Pushpak, Pushpak SF Express runs between Lucknow Junction and Chhatrapati Shivaji Maharaja Terminus in Mumbai. With Pushpak Express being the fastest train between Mumbai and Lucknow, it is a preferred way to commute to the metropolis for many.",2025-01-23T00:55:13+05:30,Times of India,3
3e6960726e50e28edaff8d7e1bec649e,"Jalgaon accident: 12 passengers jump out fearing fire, run over by another train","Train accident today: At least 12 people were killed after they being hit by the Bengaluru Express in Maharashtra’s Jalgaon district, railway officials said. The catastrophic train accident occured near the Paranda railway station at 4.19 pm on Wednesday. Train accident today: Pushpak express was travelling from Lucknow to Mumbai when the accident occured.(ANI)

According to railway officials, the tragedy unfolded when passengers aboard the Pushpak Express, fearing a potential fire after smoke emanated from the train’s wheels, hastily jumped onto the tracks in an attempt to escape. The train was heading from Lucknow to Mumbai. The sudden movement of passengers onto the tracks set the stage for the ensuing disaster.

Know the latest trending news with HT. Read detailed articles here

Track latest updates on Pushpak Express train accident here.

At that very moment, the Bengaluru Express, traveling in the opposite direction, collided with the passengers who had jumped onto the tracks.

""Some passengers of the Pushpak Express stepped down, and were hit by the oncoming Karnataka Express,"" said Central Railway's chief spokesperson Swapnil Nila.

The accident spot is more than 400 km away from Mumbai.

Read here: Officials reveal what led to the Jalgaon train accident

""Our preliminary information is that there were sparks inside one of the coaches of Pushpak Express due to either `hot axle' or `brake-binding' (jamming), and some passengers panicked. They pulled the chain, and some of them jumped down. At the same time, Karnataka Express was passing,"" a senior railway official told PTI.

""Senior officials are reaching the spot, after which more information will be available,"" said Maharashtra minister Gulabrao Patil who is also the guardian minister of Jalgaon.

Pushpak Express accident: Condolences pour in

Maharashtra Chief Minister Devendra Fadnavis called the incident extremely unfortunate and deeply distressing.

""The tragic incident of the loss of lives in a very unfortunate incident near Pachora in Jalgaon district is deeply distressing. I pay my heartfelt tributes to them,"" he wrote in a post on X (formerly Twitter).

""My colleague Minister Girish Mahajan and the Superintendent of Police have reached the spot, and the District Collector will reach there shortly. The entire district administration is working in coordination with the railway administration, and immediate arrangements are being made for the treatment of the injured. 8 ambulances have been dispatched. The general hospital as well as other nearby private hospitals have been kept ready for the treatment of the injured. Emergency equipment like glass cutters, floodlights etc. have also been kept ready. We are monitoring the entire situation and all necessary assistance is being provided immediately. I am in touch with the district administration,"" he added.

Uttar Pradesh Chief Minister Yogi Adityanath expressed grief over the Pushpak train accident and has ordered adequate medical treatment for the injured.",2025-01-22T18:02:59+05:30,Times of India,1
e723fc0fa2a5bae93fa65354b2c73306,Shocking CCTV video shows car plummeting from first floor of Pune apartment,"A shocking incident occurred in Viman Nagar on Sunday morning when a car fell from the first-floor parking lot of the Shubh Gateway Apartment. A viral video, recorded by a CCTV camera, captured the dramatic moment when the vehicle slid backwards and plunged to the ground after a portion of the parking structure collapsed. The incident was captured by a CCTV camera.

The footage, which has been widely circulated online, begins with a white car entering the parking lot, seemingly unrelated to the incident. However, seconds into the video, the wall supporting the first-floor parking space gives way, crumbling into pieces. As the wall collapsed, a black car parked near it was sent tumbling backwards and fell on its rear wheels, before sliding further down and crashing to the ground below.

Know the latest trending news with HT. Read detailed articles here

The incident, which was witnessed by security personnel and others in the vicinity, caused widespread panic, though fortunately, no injuries were reported. A security guard, who was just a few meters away from the collapse, was among those who saw the car fall in real time. Another individual was spotted sitting in the area, but neither of them were harmed by the falling vehicle.

No casualties

According to reports, there was no major damage to property beyond the collapsed section of the parking lot, and emergency services arrived promptly to secure the area. News outlet Lokmat Times said that the driver of the black car may have miscalculated their parking, which led to the incident. The force from the car hitting the wall could have caused the structure to give way.

Also read: Drunk truck driver runs over 3 sleeping on Pune footpath

In a fortunate turn of events, the accident did not result in any fatalities or serious injuries. Pune police are investigating the cause of the collapse, and further details on the structural integrity of the building’s parking facility are expected to be assessed.",2025-01-22T15:55:23+05:30,Times of India,1
45b72b58a9d22cc4d187671a5d077dfc,What to do if you're involved in a car accident: Essential steps to follow,"A car accident can happen in a split second. Whether you are at fault or someone else is a car accident is a nasty thing to happen. But often, the collision itself is only the start and, to make sure you’re protected further down the line, there are some things to remember. In this article, we’re going to be looking at some of the things to remember if you are involved in a car accident in the future. Also read | World First Aid Day 2023: Essentials to include in your emergency medical kit Some of the things to remember if you are involved in a car accident in the future.(Unsplash)

Stop your car and switch the engine off

Immediately after the accident, you’ll need to stop your car and switch the engine off. Make sure that the car is properly secured, with the handbrake or parking brake engaged to stop the vehicle from rolling away. You’ll also want to activate your car’s hazard lights to inform other road users of the issue.

Know the latest trending news with HT. Read detailed articles here

Check yourself and any passengers over

Your safety – the safety of your passengers – is a top priority, so after the accident make sure that you check everyone over. Check for any cuts or grazes if any glass has smashed and make sure that there are no aches and pains following the collision. If someone is seriously injured, phone the emergency services right away. You’ll want to do the same if the road is blocked, too.

Contact the emergency services if anything else feels off

There are some other instances where you should alert the police. For instance, if the other driver fails to stop and leaves the scene, or if you have suspicions that they could be driving while under the influence of drink or drugs. Likewise, if the other driver fails to show that they have any insurance cover or if it looks like they’ve deliberately hit your car, then it’s best to call the police to avoid any doubt. Also read | First Aid: Essential items you should have in your car’s first aid kit, life-saving techniques everyone should know

Try to remain calm

A car accident can be quite a harrowing experience but, if everyone is safe and secure, try to remain. Take some deep breaths, focus on the situation and try to avoid making any snap decisions – particularly if it appears as if the accident wasn’t your fault. The best thing to do in this situation is to remain calm. In doing so, you’ll be able to make better judgements.

Don’t admit responsibility until you know all of the facts

While it can feel easy to say ‘sorry’ right away, don’t admit liability for the crash until the full picture of what has taken place has been made. This can help to protect you until the full extent of the incident has been discovered. However, by law you need to share your details – such as your name and address – with everyone involved if the accident has caused damage or any injury.

Record everything that you can

Making a series of notes can help things further down the line. Firstly, take down the insurance details of the other car – or cars – involved. It’s worth taking down the details of any other passengers in the vehicle and don’t forget to get the information of anyone that witnessed the accident. Make a note of the time and date of the accident, as well as the location and anything you notice about your surroundings. Take recordings of the make, model and colour of the cars included, as well as the conditions that you were driving in. It might be easier to take photos of these things with your phone, but physical notes are just fine too. If you’ve got a dashcam fitted to your car then make sure that it has recorded the moment of the incident. Dashcams provide a wealth of knowledge that can help determine exactly who was to blame for a collision. Also read | How to handle medical emergencies? 5 essential steps everyone should be aware of

Own up to damage even if nobody else is involved

If you’ve accidentally damaged another car that is parked up, remember to leave your details for the driver to find. You shouldn’t drive off – a passer-by or CCTV could capture you driving away and this could make things much worse in the long run.

Contact your insurance provider

It’s best to contact your insurance provider as soon after the accident as you can. You’ll need to provide your policy details – as well as those for other drivers involved – along with the registrations of all vehicles. Even if you don’t go down the route of making a claim it’s a good idea to inform your provider of the incident in case the other driver attempts to put forward a claim without you knowing. As a result, your insurance provider won’t have this claim come through as a surprise.

Disclaimer: This article is for informational purposes only and not a substitute for professional medical advice. Always seek the advice of your doctor with any questions about a medical condition.",2025-01-21T17:19:56+05:30,Times of India,2
a13d897d6af7a680b616b90bb1af58bf,"Gurugram: Retired army colonel runs over woman with his SUV in Ardee city, held","A 29-year-old woman died after being hit by a speeding SUV at Ardee City in Sector 52, Gurugram, on Sunday afternoon, police said. The SUV was driven by a 70-year-old retired army colonel, who was arrested later that night but granted bail following Supreme Court guidelines. Police saidthe SUV driver, a resident of Block B of Ardee City, claimed that he had tried to save the woman and took a sharp left turn but ended up crashing into another car parked nearby. (Representational image)

The accident took place around 4pm when the victim, Kanchan Devi, a resident of Saraswati Kunj in Sector 53, was walking home after finishing her work as a house help at multiple residences in Ardee City. “The driver of the SUV, told police that the woman suddenly came in front of his Toyota Fortuner as he exited the Ardee Mall, causing the accident,” said a senior police officer. The police has withheld the name of the accused driver without further elaboration.

Know the latest trending news with HT. Read detailed articles here

Police saidthe SUV driver, a resident of Block B of Ardee City, claimed that he had tried to save the woman and took a sharp left turn but ended up crashing into another car parked nearby.

Sandeep Kumar, station house officer of the Sector 53 police station, said that the driver arranged an auto-rickshaw to take Devi to a private hospital in Sector 43. “She was declared dead on arrival due to severe head injuries and excessive bleeding,” he said. The SUV was impounded, and forensic experts conducted an investigation at the scene, police added.

According to police, the woman and her husband had shifted to Gurugram from Bihar’s Saharsa district around six month ago with their three children.

The lack of eyewitnesses or CCTV footage near the site has left key details unclear. The police registered an FIR under Sections 106 (causing death by negligence) and 281 (rash driving) of the Bharatiya Nyaya Sanhita based on a complaint by the victim’s husband, Santosh Mukhiya.

Win exciting prizes daily View T&C Back Q. Which Indian city has the best quality of living? Delhi Mumbai Bengaluru Please wait a moment.

“The suspect was granted bail from the level of the police station following the Supreme Court guidelines. The body of the woman was handed over to the family after an autopsy on Monday evening,” SHO Kumar said, adding further investigation was going on in the case.

The victim’s husband, Mukhiya, meanwhile, alleged police hostility and claimed the driver refused to help him financially. “I had to borrow money for her body’s transportation and cremation,” he said.However, police refuted the hostility allegation and said that prompt action was taken and claimed that the driver was arrested within hours of the incident. The deceased’s body was handed over to her family after an autopsy on Monday evening.",2025-01-20T23:25:19+05:30,Times of India,1
1998b2f8a82b3f5df98ed74b4675985c,Himachal Pradesh: 2 brothers dead after cement-laden truck plunges into ravine in Shimla,"Two brothers died after their cement laden truck plunged into a ravine in Himachal Pradesh's Shimla district on Monday, police said. In the Shimla area of Himachal Pradesh, a truck carrying cement crashed into a ravine on Monday, killing two brothers, according to authorities. (PTI/Bipin Nautiyal/representative)

The victims have been identified as Dinesh Kumar (29) and Vinod Kumar (37), residents of Thhera village in Solan district, officials said.

Know the latest trending news with HT. Read detailed articles here

Police said the accident occurred near Bagipul Baiju on Dhami-Sunni link road around 1.00 am when driver Dinesh lost control of the vehicle and it plunged into the ravine.

Also read: Paragliding mishaps kill two tourists in Himachal Pradesh, pilots injured

Locals alerted the police after which a team reached the spot and launched a search operation for the broters' bodies, officials said.

The team with the assistance from locals was able to locate the bodies early Monday. The bodies were taken to Civil Hospital in Sunni for post-mortem, a police officer said.

Also read: Security guard at Jalandhar civil hospital booked for seeking ₹10,000 bribe

Superintendent of Police (SP), Shimla, Sanjeev Kumar Gandhi said that further investigation is underway and the family members have been informed.",2025-01-20T18:21:35+05:30,Times of India,1
f88c9b29fa63aebe1d1d8a592c0b2068,Arjun Kapoor-Jackky Bhagnani accident on Mere Husband Ki Biwi set: FWICE president says shooting has been stopped,"On Saturday, an unfortunate incident happened at the shoot of Arjun Kapoor, Bhumi Pednekar and Rakul Preet Singh starrer Mere Husband Ki Biwi, as the ceiling of the set they were shooting at in Mumbai collapsed. Several people were injured in the accident including Arjun, producer Jackky Bhagnani, director Mudassar Aziz and many crew members. Arjun Kapoor and Jackky Bhagnani got injured on Mere Husband Ki Biwi set

However, Federation of Western India Cine Employees’ (FWICE) president BN Tiwari assures that there is no major fatality. “There have been no major injuries. Kuch bhi ho sakta tha, par shukr hai kisi ko kuch zyada laga nahi,” he shares, updating on the situation: “Jahaan shooting ho rahi thi, wahaan pe shooting band kara di gayi hai. Due to no maintenance, the ceiling collapsed in the studio, and anything can happen there. So, for safety reasons, this step was taken.”

Know the latest trending news with HT. Read detailed articles here

Tiwari also states that the federation is also trying to bring in long term changes: “We have sent a letter to the Prime Minister in Delhi as well as the Chief Minister of Maharashtra over the health and safety of workers in the industry. We have written to the Film City too that the foundations are so old that they can fall down any day. So, a structural audit needs to be done. There is no exit gate for fire safety in case of a mishap. Puri film industry bhagwan ke sahare chal rahi hai, par bhagwan bhi kab tak hi dekhega.”

The FWICE president insists that he has been fighting this battle for the workers for a long time now, with the government as well as the industry. “Ever since TV industry has come, this problem has increased because people have to shoot the same day and telecast it straight away. There are no regulated working hours or job security,” he opines, adding, “Such incidents keep happening daily, but compensation karke usko daba diya jata hai. Bahut si baatein to hum tak pahuchti bhi nahi, kaam khone ke darr ke chalte.”

Ask Tiwari who is the person responsible for taking care that an incident like this doesn’t happen on set and he says, “It’s the responsibility of the art director, but more than that of the studio owner. But they just make the studio and keep on taking bookings without maintaining it. If the government doesn’t take action, film shoots will move out of Mumbai. Today, 80% of the shoots are happening out of the city because there is no one-window permission, unless you are in a studio. Other states provide that, except Maharashtra.” He adds that while they are trying to speak with the government and build pressure, they are also ready to take the fight ahead on their own if need be. “The maximum we can do is withdraw our workers from the shoots. Maybe that will make them think about it more seriously,” he ends.",2025-01-20T09:32:25+05:30,Times of India,2
755a2b48e19f1e80d2f3f360c42b6b04,"Himachal: Tourist killed, pilot hurt as paragliders collide in Kullu","A tourist from Tamil Nadu was killed and a pilot was severely injured after the paraglider they were on collided with another one in Kullu’s Gadsa paragliding site on Friday. Following violations, paragliding at the Gadsa site in Kullu was banned in January 2023 which was lifted in February 2023. (Picture only for representational purpose)

The deceased has been identified as Jayesh Ram, 28, hailing from Tamil Nadu while the injured pilot was Ashwani Kumar, a resident of Gadsa village in Kullu. The district administration has ordered a magisterial probe into the incident. Following violations, paragliding at the Gadsa site was banned in January 2023 which was lifted in February 2023.

Know the latest trending news with HT. Read detailed articles here

“Preliminary investigations suggest that Kumar attempted to perform a 360-degree swirl with the paraglider. The paraglider collided with another one, which managed to maintain its balance,” said Kullu sub-divisional magistrate Vikas Shukla.

The accident comes 10 days after a 32-year-old tourist Mahesh Reddy from Andhra Pradesh was killed while the pilot was injured in a paragliding crash at Raison in Manali subdivision.

Sources said that both the injured were rushed to a private hospital where Jayesh Ram was declared brought dead. Kumar, a registered tandem pilot with the Kullu district tourism department, was later referred to PGIMER, Chandigarh.

At least 10 paragliders, including some foreigners, have been killed in the last two years in Himachal Pradesh raising question mark on safety arrangements.",2025-01-19T00:18:26+05:30,Times of India,3
0efeb914ce5e651d442db50c70db1b3d,"Speeding truck loses control in Shimla, crashes into multiple cars in shocking video","A terrifying accident caught on camera has surfaced online, showing a speeding truck losing control on a narrow mountainous road and colliding with four cars before turning on its side. The footage, reportedly recorded in Shimla, shows the chaos that unfolded as observers rushed to help those involved. The truck driver was seen climbing out of the overturned vehicle. (Instagram/@itx_shadu_04)

In the video, shared with the caption “Live accident in Shimla. 1 truck and 4 cars full damaged,” a truck can be seen skidding uncontrollably on a steep, narrow road. It first grazes a Maruti Suzuki Alto, causing minimal damage as the driver is seen stepping out unscathed. However, the situation escalates as the truck hits a second car, dragging it along before overturning. Remarkably, the driver of the second car also manages to escape without injuries.

Know the latest trending news with HT. Read detailed articles here

The most harrowing moment comes as the truck, lying on its side, reveals its driver trapped inside. The video captures the driver climbing out of the vehicle through a window, seemingly unharmed, as concerned bystanders rush to assist.

Onlookers can be seen gathering around the vehicles to assess the damage and check on those involved.

While the video claims the incident took place in Shimla, ht.com has not independently verified the exact location.

Take a look at the video:

Many users took to the comments section to share their concerns, with some comparing the scene to an action sequence from a Fast & Furious movie.

Earlier in October, at least three people were killed in a road accident near Thanpuri village in the Nagrota Bagwan tehsil of Kangra district. The victims were riding a motorcycle when they collided with a bus at 11 pm. A rider died on the spot, while another accompanying him succumbed to injuries while they were being rushed to the hospital, and the third one succumbed to his injuries the next morning at Dr Rajendra Prasad Medical College and Hospital at Tanda in Kangra.

Several videos have emerged on Instagram capturing cars skidding uncontrollably on the icy, narrow roads of Himachal Pradesh. In one chilling instance, a vehicle slid dangerously close to the edge of a gorge, narrowly escaping a potentially fatal plunge.",2025-01-16T12:53:50+05:30,Times of India,1
5fb823af02fc8727fa7c9546e020815e,"Fire breaks out in Navi Mumbai bus, close shave for 22 passengers","Passengers onboard a civic transport service bus had a narrow escape when it caught fire in Maharashtra's Navi Mumbai township on Thursday morning, police said. On Thursday morning, passengers on a civic transport service bus narrowly avoided death when it caught fire in the Navi Mumbai district in Maharashtra.(AP/Rafiq Maqbool/representative)

All the 22 passengers were evacuated safely and no one was injured, they said.

Know the latest trending news with HT. Read detailed articles here

The incident led to a traffic jam in the area for some time.

The bus belonging to the Navi Mumbai Municipal Transport (NMMT) caught fire at Runwal Chowk in Manpada limits on Kalyan-Shilphata Road at around 10.30 am, the police said.

After being alerted, the driver promptly stopped the vehicle and urged passengers to disembark. He then jumped out to safety, a police official said.

Also read: Mumbai court orders release of ED official held in bribery case, finds his arrest illegal

The police quickly stopped traffic on both sides of the road to prevent any eventuality.

Police personnel, with the help of a water tanker, extinguished the fire within 30 minutes, Deputy Commissioner of Police, Traffic, Pankaj Shirsat said.

After the blaze was brought under control, a crane was deployed to move the charred bus off the road, restoring traffic flow, he said.

""The bus passengers were safely evacuated by the traffic police on patrol, and the fire was extinguished. Traffic on the road has now been restored,"" Shirsat said.

""Special precautions were taken to ensure the safety of vehicles carrying flammable substances passing through the area,"" he said.

Also read: Two college students run over by bus after falling off bike

The bus passengers continued their journeys in private vehicles and auto-rickshaws.",2025-01-09T13:30:42+05:30,Times of India,1
89b2095312cbad5bd75d660377e20848,Mother-son duo run over by garbage truck in Kalyan,"THANE: A speeding truck ran over a woman and her 4-year-old child at the Sri Dakshin Maruti Temple Square on Agra Road in Kalyan West on Wednesday, crushing them under the wheels of the vehicle. A speeding truck ran over a woman and her 4-year-old child at the Sri Dakshin Maruti Temple Square on Agra Road in Kalyan West. (Getty Images/iStockphoto)

The Bazarpeth police in Kalyan West have detained the driver, who works for the Kalyan Dombivli Municipal Corporation’s waste transportation service. The accident caused a stir in Kalyan city, with public and political parties taking to the streets to protest.

Know the latest trending news with HT. Read detailed articles here

The deceased have been identified as Nisha Someskar, a homemaker, and her son Ansh Someskar, residents of Kalyan. Nisha’s husband works in Bengaluru and frequently visits the city. According to relatives, he had returned to Bengaluru on Wednesday morning and the accident occurred at noon on the same day.

According to police, Nisha and Ansh were crossing the road when the garbage truck, speeding from Sahjanand Square towards Lalchowki, ran over them, killing both on the spot.

The incident sparked outrage among local residents in the Lalchowki area and a crowd gathered, demanding 24-hour traffic police presence and strict action against the KDMC garbage collection vehicles, which, according to them, are driven at high speeds without regard for pedestrians.

Prakash Shinde, a resident and protester, said, “I had just turned my back to the chowk when the accident occurred. The driver couldn’t apply the brakes on time due to the speed and poor vehicle maintenance.”

Bajarpeth police rushed to the scene, conducted a panchnama, and sent the bodies for postmortem.

Win exciting prizes daily View T&C Back Q. Which Indian city has the best quality of living? Delhi Mumbai Bengaluru Please wait a moment.

An officer from Bajarpeth police station said, “We immediately took control of the situation. The driver was taken into custody, and the case registration is underway.”

After the horrific incident, the Maharashtra Navnirman Sena (MNS) became aggressive, blaming the broken divider on the road for the accident. Former MLA Prakash Bhoi and his supporters staged a roadblock. Civic officials visited the protest site and assured the MNS workers that a solution would be implemented soon.",2025-01-09T01:01:41+05:30,Times of India,1
9c7befb9495a4fdec3bcad38fbeac3a1,Rescue efforts underway for nine trapped coal miners in Assam flooding incident,"Indian search teams including military divers worked Tuesday to reach several coal miners trapped underground after water flooded the shaft a day earlier, rescue officials said. Divers use a pulley to enter a coal mine to rescue trapped miners in Umrangso, a remote area in the northeastern state of Assam(REUTERS)

Nine men are reported to be trapped in the mine, with a rescue report saying three bodies had been spotted.

Know the latest trending news with HT. Read detailed articles here

Locals said at least 27 workers had entered the mine on Monday morning in the Dima Hasao region of India's northeastern state of Assam, with many managing to escape as gushing waters swamped the pit workings.

Also read: Army, NDRF, SDRF teams begin work to rescue miners from flooded Assam coal mine

State government minister Kaushik Rai told AFP that more than 100 rescuers including soldiers were working to reach the trapped men.

India's military said that troops ""including divers, sappers, medical teams and support staff swiftly responded"" to try to bring the miners out.

Also read: Ancient warship wreck found by Lakshadweep divers near Kalpeni Island: Report

Images released by the military showed divers in scuba kit being lowered into a deep shaft in a metal bucket.",2025-01-07T13:31:53+05:30,Times of India,3
0c5e35fded8ce3885fd1eaff1ecbde90,Two children among 3 killed as truck collides with motorcycle on Shikrapur-Chakan Road,"A man and his two children were killed in an accident on the Shikrapur-Chakan Road on Monday. The incident occurred when a truck collided with the motorcycle the man was riding while on his way to drop off his children at the school. Shikrapur police rushed to the scene and sent the bodies for post-mortem. (REPRESENTATIVE PIC)

The deceased have been identified as Ganesh Sanjay Khedkar, 35, Tanmay Ganesh Khedkar, 9, and Shivam Ganesh Khedkar, 5, all residents of Pimple Jagtap.

Know the latest trending news with HT. Read detailed articles here

The accused driver Dhyaneshwar Jivan Rankhamb ,35, from Sonegaon in Dharashiv district was under influence of alcohol while driving the truck. He was arrested, said officials.

Shikrapur police rushed to the scene and sent the bodies for post-mortem.

Deepratan Gaikwad, senior police inspector from Shikrapur station, said, “While overtaking, the truck driver failed to notice the motorcycle. He lost control of the vehicle, resulting in a head-on collision.”

Police said as per the complaint filed by Kunal Khedkar, cousin brother of Ganesh, a case has been filed against the truck driver under sections of 105 of the Bharatiya Nyaya Sanhita (BNS) and sections 184, 185 of the Motor Vehicle.

Police officials said that the deaths of the two young children enraged the locals, leading to a brief law-and-order situation in the area. However, the police intervened and brought the situation under control.",2025-01-07T00:03:59+05:30,Times of India,1
ba216174c58cc42979a8f20cee26faea,"Odisha: 2 BJP leaders killed in car-truck collision, survivor suspects ‘deliberate attack’","Two leaders of the Bharatiya Janata Party (BJP) were reportedly killed after a dumper hit the car they were travelling in in Odisha's Sambalpur district on Sunday, police said. One of the survivors alleged that someone might have tried to hit their vehicle “intentionally”. (Pixabay/Representative)

The deceased were identified as Debendra Nayak, BJP's Goshala mandal president and Muralidhar Chhuria, a former sarpanch, reported news agency PTI, adding that both of them were close to senior party leader Nauri Naik.

Know the latest trending news with HT. Read detailed articles here

The incident took place around 1.30 am on National Highway (NH) 53 in the Burla police station area, police said and added that there were six people in the car, including the driver, who were going to Kardola from Bhubaneswar.

After the accident, all six persons were taken to a nearby hospital where doctors declared two of them dead.

Survivor says it was a ‘deliberate collision’

One of the survivors, Suresh Chanda, alleged that someone might have tried to hit their vehicle “intentionally”.

""The vehicle hit our car from behind twice. Suspecting someone trying to hit our vehicle intentionally, the driver turned the car towards a rural road from the highway near Kantapalli Square. Still, the dumper chased our vehicle and hit it badly. As a result, the car overturned,"" PTI quoted Chanda as saying.

Chanda said te dumper hit their car thrice, adding that he was conscious till the first two hits on the highway, but lost sense when the third hit happened.

""I am sure that someone intentionally caused the accident. By mistake, one can hit a vehicle once. Why would someone be hit thrice from behind?"" asked the injured BJP worker.

After visiting the injured persons, Naik, a former MLA of Rengali, alleged that it was not an accident but a “deliberate collision”.

""Someone has deliberately hit their vehicle thrice,"" Naik said.

Superintendent of Police (SP) Mukesh Kumar Bhamoo said cops have seized the dumper and detained its driver.

""As the family members of the deceased persons alleged that it was done intentionally, we will investigate that angle,"" SP Kumar added.",2025-01-05T15:00:57+05:30,Times of India,1
